DRAŽEVAC,18223
DRAŽEVIĆE,36312
DRAŽEVIĆI,31320
DRAŽEVO,18310
DRAŽINIĆE,36222
DRAŽINOVIĆI,31213
DRAŽMIROVAC,35222
DRĆEVAC,16254
DREČINOVAC,19350
DREN,11508
DREN,11550
DRENCE,16248
DRENČA,37230
DRENOVA,31207
DRENOVA,31300
DRENOVA,32304
DRENOVA,37220
DRENOVAC,15212
DRENOVAC,17507
DRENOVAC,18423
DRENOVAC,19340
DRENOVAC,34113
DRENOVAC,34231
DRENOVAC,35257
DRENOVCI,31265
DREŠNICA,18426
DREŽNICA,17524
DREŽNIK,31206
DRIJETANJ,31311
DRLAČE,15324
DRLUPA,11453
DRLUPA,36207
DRMANOVIĆI,31320
DRMNO,12208
DRTEVCI,37220
DRUGOVAC,11432
DRUŽETIĆ,15220
DRUŽETIĆI,32308
DRUŽINIĆE,36310
DRVNIK,19350
DRVODELJ,16230
DRVODELJA,16204
DRŽANOVAC,18413
DRŽINA,18300
DUB,31253
DUBLJE,15359
DUBLJE,35210
DUBLJE,37240
DUBNICA,17501
DUBNICA,31260
DUBNICA,35217
DUBNICA,36310
DUBOČANE,19224
DUBOČKA,12315
DUBOKA,12255
DUBOKA,35218
DUBOKO,15320
DUBOKO,31102
DUBONA,11433
DUBOVAC,26224
DUBOVO,18406
DUBOVO,36320
DUBRAVA,16244
DUBRAVA,18215
DUBRAVA,18430
DUBRAVA,32252
DUBRAVA,34244
DUBRAVICA,12207
DUČALOVIĆI,32243
DUČEVAC,18330
DUČIĆ,14243
DUČINA,11453
DUDOVICA,11561
DUDULAJCE,18258
DUGA LUKA,17554
DUGA POLJANA,18242
DUGA POLJANA,36312
DUGI DEL,17530
DUGO POLJE,18237
DUGOJNICA,17530
DUJKE,36310
DUKAT,17544
DUKAT,18241
DULAN,17501
DULEBE,36320
DULENE,34206
DUMBIJA,17525
DUNAVAC,11213
DUNIŠIĆE,36310
DUPCI,37223
DUPELJEVO,17507
DUPLJAJ,14222
DUPLJAJA,26328
DUPLJANE,17514
DUPLJANE,19335
DUŠANOVAC,19335
DUŠANOVO,16000
DUŠKOVCI,31213
DUŠMANIĆ,12258
DUŠMANIĆI,31300
DUVANIŠTE,15305
DUŽINE,26371
DVORANE,37206
DVORICA,35205
DVORIŠTE,12223
DVORIŠTE,12257
DVORIŠTE,15233
DVORIŠTE,35215
DVORSKA,15314
DŽEP,17514
DŽEPNICA,18420
DŽIGOLJ,18405
DŽUROVO,31325
ĐAKE,18433
ĐAKOVO,36343
ĐAKUS,18413
ĐALA,23335
ĐERAĆ,32240
ĐEREKARCE,17525
ĐEREKARE,36320
ĐEREKARI,37225
ĐINĐUŠA,16205
ĐORĐEVAC,17529
ĐULEKARE,16240
ĐUNIS,37202
ĐURAKOVO,12221
ĐURAŠIĆI,31300
ĐURĐEVAC,14222
ĐURĐEVO,21239
ĐURĐEVO,34215
ĐURĐIN,24213
ĐUREVAC,18420
ĐURINAC,18360
ĐURINAC,35211
ĐURINCI,11450
ĐURISELO,34231
ĐUROVAC,18400
ĐUŠNICA,18424
EČKA,23203
ELEMIR,23208
ERČEGE,32256
ERDEČ,34207
ERDEVIK,22230
ERVENICE,36320
FARKAŽDIN,23264
FEKETIĆ,24323
FIJULJ,36310
FILIĆ,23330
FILIPOVIĆI,15311
FUTOG,21410
GABROVAC,18106
GABROVNICA,19353
GADŽIN HAN,18240
GAGINCE,16204
GAGLOVO,37201
GAJ,26223
GAJDOBRA,21432
GAKOVO,25282
GALIBABINAC,18201
GALOVIĆ,15227
GALOVIĆI,31260
GAMZIGRAD,19227
GAMZIGRADSKA BANJA,19228
GARAŠI,34309
GARDINOVCI,21247
GARE,17523
GARE,18242
GAREVINA,37234
GAREVO,12253
GARI,37000
GARINJE,17514
GAVEZ,37252
GAZDARE,16248
GEGLJA,16230
GIBARAC,22258
GLASOVIK,18407
GLAŠINCE,18413
GLAVICA,35250
GLAVINCI,35261
GLEDIĆ,36220
GLEĐICA,32256
GLIBOVAC,11420
GLOBARE,37257
GLOBODER,37251
GLOGONJ,26202
GLOGOVAC,15355
GLOGOVAC,18313
GLOGOVAC,19367
GLOGOVAC,35222
GLOGOVICA,18220
GLOGOVICA,19224
GLOGOVIK,36307
GLOŽAN,21412
GLOŽANE,16210
GLOŽANE,35210
GLOŽJE,17540
GLUHAVICA,36321
GLUMAČ,31210
GLUŠCI,15356
GNILA,36320
GNJILAN,18309
GNJILICA,36350
GOČ,36210
GODAČICA,36220
GODEČEVO,31263
GODLJEVO,31262
GODOVIK,31210
GODOVO,36320
GOJAKOVIĆI,31305
GOJIN DOL,18320
GOJINOVAC,18424
GOJMANOVAC,18201
GOJNA GORA,32308
GOKČANICA,36342
GOLA GLAVA,14201
GOLEMA NJIVA,16254
GOLEMI DOL,17523
GOLEMO SELO,17507
GOLEŠ,17546
GOLI RID,16230
GOLICE,36300
GOLOBOK,11316
GOLOČELO,15227
GOLOČELO,34231
GOLOČEVAC,17526
GOLOVO,31208
GOLOVO,31310
GOLUBAC,12223
GOLUBAC,14202
GOLUBAN,36312
GOLUBINCI,22308
GOLUBINJE,19220
GOLUBOVAC,35249
GOLUBOVAC,37242
GOMILICE,15214
GOMILICE,15225
GORAČIĆI,32232
GORČINCI,18330
GORIČANI,32224
GORIĆ,14000
GORIĆ,14106
GORINA,16204
GORJANI,31205
GORNOVAC,17525
GORNJA BADANJA,15234
GORNJA BEJAŠNICA,18423
GORNJA BELA REKA,19343
GORNJA BELA REKA,31209
GORNJA BORINA,15315
GORNJA BRESNICA,18403
GORNJA BUKOVICA,14252
GORNJA BUNUŠA,16203
GORNJA CRNIŠAVA,37243
GORNJA CRNUĆA,32315
GORNJA DOBRINJA,31214
GORNJA DRAGUŠA,18425
GORNJA DRŽINA,18322
GORNJA GLAMA,18310
GORNJA GOREVNICA,32205
GORNJA GRABOVICA,14000
GORNJA JAJINA,16000
GORNJA JOŠANICA,18420
GORNJA KAMENICA,19352
GORNJA KONJUŠA,18424
GORNJA KORITNICA,18310
GORNJA KOVILJAČA,15316
GORNJA KOZNICA,17530
GORNJA KRAVARICA,32230
GORNJA KUPINOVICA,16201
GORNJA LAPAŠTICA,16240
GORNJA LISINA,17538
GORNJA LOKOŠNICA,16252
GORNJA LOMNICA,16210
GORNJA LOPUŠNJA,16210
GORNJA LJUBATA,17544
GORNJA LJUBOVIĐA,15342
GORNJA MIKULJANA,18430
GORNJA MUTNICA,35255
GORNJA NEVLJA,18320
GORNJA OMAŠNICA,37242
GORNJA OROVICA,15323
GORNJA OTULJA,17501
GORNJA PEŠČANICA,18213
GORNJA PLANINICA,18320
GORNJA POLOŠNICA,31263
GORNJA RASOVAČA,18253
GORNJA REČICA,18404
GORNJA ROGATICA,24341
GORNJA RŽANA,17538
GORNJA SABANTA,34206
GORNJA SIPULJA,15234
GORNJA SLATINA,16201
GORNJA SOKOLOVICA,19350
GORNJA STRAŽAVA,18400
GORNJA STUDENA,18206
GORNJA ŠATORNJA,34314
GORNJA ŠUŠAJA,17523
GORNJA TOPLICA,14243
GORNJA TOPONICA,18202
GORNJA TOPONICA,18423
GORNJA TREPČA,32215
GORNJA TREŠNJEVICA,34314
GORNJA TREŠNJICA,15324
GORNJA TRNAVA,18202
GORNJA TRNAVA,18404
GORNJA TRNAVA,34324
GORNJA TRNICA,17525
GORNJA TUŠIMLJA,36305
GORNJA VRANJSKA,15232
GORNJA VRBAVA,32315
GORNJA VREŽINA,18207
GORNJA ZLEGINJA,37235
GORNJANE,19219
GORNJE BABINE,31306
GORNJE BREZOVICE,15312
GORNJE BRIJANJE,16206
GORNJE CRNATOVO,18414
GORNJE CRNILJEVO,14253
GORNJE DRAGOVLJE,18245
GORNJE GARE,16213
GORNJE GORAČIĆE,31307
GORNJE GRBICE,34325
GORNJE GRGURE,18426
GORNJE JABUKOVO,17510
GORNJE JARUŠICE,34322
GORNJE KOMARICE,34224
GORNJE KONJUVCE,16205
GORNJE KORDINCE,18405
GORNJE KOŠLJE,15323
GORNJE KOŠLJE,15324
GORNJE KRAJINCE,16000
GORNJE KRNJINO,18330
GORNJE LESKOVICE,14205
GORNJE LEVIĆE,37225
GORNJE LOPIŽE,36310
GORNJE MEĐUROVO,18411
GORNJE NEDELJICE,15309
GORNJE NOVO SELO,17522
GORNJE PUNOŠEVCE,17508
GORNJE RATAJE,37236
GORNJE ROMANOVCE,17530
GORNJE SINKOVCE,16000
GORNJE STOPANJE,16000
GORNJE SUHOTNO,18210
GORNJE SVARČE,18425
GORNJE ŠTIPLJE,35000
GORNJE TLAMINO,17546
GORNJE TOČANE,18432
GORNJE TREBEŠINJE,17501
GORNJE TRNJANE,16231
GORNJE TRUDOVO,31322
GORNJE VIDOVO,35256
GORNJE VLASE,18240
GORNJE VRANOVCE,16230
GORNJE ZUNIČE,19350
GORNJE ŽAPSKO,17521
GORNJI ADROVAC,18210
GORNJI BANJANI,32304
GORNJI BARBEŠ,18241
GORNJI BRANETIĆI,32304
GORNJI BREG,24406
GORNJI BRESTOVAC,16244
GORNJI BUČUMET,16240
GORNJI BUNIBROD,16211
GORNJI CRNIŠ,36320
GORNJI DEJAN,16212
GORNJI DOBRIĆ,15308
GORNJI DRENOVAC,18414
GORNJI DUBAC,32234
GORNJI DUBIČ,37240
GORNJI DUŠNIK,18242
GORNJI GAJTAN,16248
GORNJI KATUN,37260
GORNJI KOMREN,18106
GORNJI KOZJI DOL,17525
GORNJI KRČIN,37258
GORNJI KRIVODOL,18324
GORNJI KRUPAC,18223
GORNJI LAJKOVAC,14244
GORNJI LIPOVAC,37220
GORNJI LJUBEŠ,18216
GORNJI MATEJEVAC,18204
GORNJI MILANOVAC,32300
GORNJI MUŠIĆ,14242
GORNJI NERADOVAC,17501
GORNJI ORAH,16212
GORNJI PRISJAN,16212
GORNJI RAČNIK,35204
GORNJI RIBNIK,37243
GORNJI RINJ,18310
GORNJI STAJEVAC,17526
GORNJI STATOVAC,18407
GORNJI STEPOŠ,37221
GORNJI STRANJANI,31305
GORNJI STRIŽEVAC,18330
GORNJI STUPANJ,37234
GORNJI TAOR,14205
GORNJI TAVANKUT,24214
GORNJI VRATARI,37230
GOROBILJE,31210
GOROVIČ,34310
GOSPOĐINCE,17523
GOSPOĐINCI,21237
GOSTILJE,31313
GOSTINICA,31204
GOSTIRADIĆE,36346
GOSTUN,31305
GOSTUŠA,18300
GOŠEVO,36314
GOŠEVO,36315
GOTOVAC,36221
GRAB,32230
GRABOVAC,11508
GRABOVAC,18424
GRABOVAC,34230
GRABOVAC,35210
GRABOVAC,37240
GRABOVCI,22423
GRABOVICA,19327
GRABOVICA,32300
GRABOVICA,35212
GRABOVICA,36310
GRABOVNICA,18432
GRABOVO,21313
GRABOVO,37213
GRAČAC,36215
GRAČANE,36300
GRAČANICA,15319
GRAČANICA,31304
GRAD,37227
GRAD STALAĆ,37212
GRADAC,32259
GRADAC,34227
GRADAC,36311
GRADAC,36320
GRADAC,36346
GRADAC,37226
GRADAŠNICA,16201
GRADAŠNICA,18300
GRADINJE,18320
GRADIŠTE,16210
GRADIŠTE,18257
GRADIŠTE,18314
GRADIŠTE,18322
GRADIŠTE,19350
GRADNJA,17507
GRADOJEVIĆ,15227
GRADSKA,16213
GRADSKOVO,19205
GRAĐANOVIĆE,36300
GRAJEVCE,16201
GRAMADA,17520
GRAMAĐE,17512
GRANICA,16205
GRANICE,11400
GRAOVO,16222
GRAPA,18320
GRAŠEVCI,37220
GRBAVCE,16246
GRBAVČE,18201
GRČAC,11420
GRČAK,37238
GRČIĆ,15324
GRDANICA,16252
GRDELICA (SELO),16220
GRDELICA (VAROŠ),16220
GRDICA,36000
GRDOVIĆI,31230
GREBENAC,26347
GREDETIN,18213
GREJAČ,18212
GREVCI,37204
GREZNA,19350
GRGAJE,36315
GRGETEG,22406
GRGUREVCI,22213
GRGUROVCE,16230
GRIVAC,34205
GRIVSKA,31233
GRKINJA,18240
GRKLJANE,37222
GRLIŠTE,19342
GRLJAN,19341
GRNČAR,18217
GRNČARA,15300
GRNČARA,15309
GROBNICE,31305
GROCKA,11306
GROŠNICA,34113
GROŠNICA,34202
GROZNATOVCI,17535
GRUBETIĆE,36306
GRUDAŠ,18414
GRUJINCI,17540
GRUŠIĆ,15232
GRUŽA,34230
GUBAVCE,16247
GUBEREVAC,11460
GUBEREVAC,16211
GUBEREVAC,34232
GUBEREVCI,32232
GUBETIN,18423
GUBIN DO,31204
GUCEVIĆE,36307
GUČA,32230
GUČA (SELO),32230
GUDURICA,26335
GUGALJ,31215
GUJIĆE,36307
GUKOŠ,14240
GULENOVCI,18323
GULIJAN,18208
GUMERIŠTE,17501
GUNAROŠ,24312
GUNCATI,11460
GUNCATI,34240
GUNJACI,14207
GUNJETINA,16210
GUNJEVAC,14210
GUNJICA,14243
GURDIJELJE,36307
GURGUTOVO,16240
GURIŠEVCI,34318
GUŠEVAC,18208
GVOZDAC,31255
GVOZDENOVIĆ,14210
HAJDUČICA,26370
HAJDUKOVO,24414
HALOVO,19205
HERCEGOVAČKA GOLEŠA,31335
HETIN,23235
HISARDŽIK,31300
HORGOŠ,24410
HORGOŠ,24416
HOTKOVO,36300
HRTA,31303
HRTKOVCI,22427
HUM,18106
IDVOR,26207
IĐOŠ,23323
IGRIŠTE,16204
IGRIŠTE,18438
IGROŠ,37224
ILANDŽA,26352
ILIĆEVO,34203
ILINCE,17523
ILINCI,22250
ILINO,19370
INĐIJA,22320
INOVO,19353
IRIČIĆI,37226
IRIG,22406
ISAKOVO,35227
ISKROVCI,18326
ISTOČNI MOJSTIR,36320
IVAN KULA,18408
IVANČA,36300
IVANKOVAC,35230
IVANOVCI,14246
IVANOVO,26233
IVANJE,16233
IVANJE,31300
IVANJICA,32250
IVEZIĆI,31305
IVKOVAČKI PRNJAVOR,35262
IZATOVCI,18324
IZBENICA,37265
IZBICE,36300
IZBIČANJ,31300
IZBIŠTE,26343
IZROK,36309
IZUMNO,17542
IZVARICA,12318
IZVOR,17540
IZVOR,18300
IZVOR,18330
IZVOR,18360
IZVOR,35255
IZVORSKA REKA,19353
JABLANICA,17524
JABLANICA,19371
JABLANICA,31315
JABLANICA,32300
JABLANICA,36300
JABLANICA,36309
JABLANICA,37222
JABLANKA,26300
JABUČEVO,18407
JABUČJE,14226
JABUČJE,34217
JABUKA (PANČEVO),26201
JABUKA (PRIJEPOLJE),31306
JABUKOV CVET,26234
JABUKOVAC,19304
JABUKOVIK,16213
JADRANSKA LEŠNICA,15308
JAGLIČJE,18240
JAGNJILO,11412
JAGNJILO,17510
JAGODINA,35000
JAGOŠTICA,31256
JAJČIĆ,14240
JAKALJ,31263
JAKOVAC,19340
JAKOVLJE,18213
JAKOVLJEVO,16212
JAKOVO,11271
JAKOVO,11276
JALBOTINA,18322
JALOVIK,15225
JALOVIK IZVOR,19353
JAMENA,22248
JANČA,36314
JANČIĆI,32242
JANKOV MOST,23201
JANOŠIK,26362
JANJA,19353
JARAK,22426
JARČUJAK,36000
JAREBICE,15311
JAREBICE,36320
JAREŠNIK,17546
JARKOVAC,23250
JARKOVCI,22321
JARMENOVCI,34318
JARSENOVO,16201
JASENAK,11506
JASENICA,14000
JASENICA,18412
JASENICA,19332
JASENOV DEL,18333
JASENOVIK,18207
JASENOVO,26346
JASENOVO,31319
JASENOVO,35241
JASENJE,18224
JASIKA,37252
JASIKOVICA,37243
JASIKOVO,19256
JASTREBAC,16210
JASTREBAC,17510
JASTREBAC,17521
JAŠA TOMIĆ,23230
JAŠUNJA,16254
JAVOR,36300
JAVORJE,16212
JAVORSKA RAVNA GORA,32258
JAZAK,22409
JAZOVIK,14201
JAZOVNIK,15214
JAZOVO,23327
JELAČA,31337
JELAKCI,37238
JELAŠNICA,16201
JELAŠNICA,17512
JELAŠNICA,18206
JELAŠNICA,19223
JELAŠNICA,19345
JELAV,15307
JELEN DO,31215
JELENAC,34312
JELENČA,15000
JELIĆE,36309
JELOVAC,35215
JELOVICA,18306
JELOVIK,31254
JELOVIK,34309
JERMENOVCI,26363
JESENIŠTE,32252
JEVIK,36310
JEVREMOVAC,15000
JEVREMOVAC,15232
JEZDINA,32102
JEZERO,18230
JEZERO,35215
JEZERO,36315
JEZGROVIĆE,36309
JEŽEVICA,32222
JOŠANICA,12318
JOŠANICA,18234
JOŠANIČKA BANJA,36345
JOŠANIČKI PRNJAVOR,35203
JOŠEVA,14201
JOŠEVA,14210
JOŠEVA,15308
JOŠJE,37202
JOVA,36300
JOVAC,17512
JOVAC,35205
JOVANOVAC,18258
JOVANOVAC,34211
JOVANOVCE,16215
JOVANJA,14000
JOVINE LIVADE,18407
JUG BOGDANOVAC,18253
JUGOVAC,18404
JUGOVIĆI,15234
JUNČEVIĆI,31306
JUNKOVAC,11562
JUNKOVAC,34313
JUŽNI KOČARNIK,36320
KACABAĆ,16206
KACAPUN,17512
KAČAPOR,18420
KAČAREVO,26212
KAČER,31311
KAČULICE,32224
KAĆ,21241
KAĆEVO,31300
KADINA LUKA,14240
KAJTASOVO,26329
KALABOVCE,17530
KALAFATI,31330
KALANJEVCI,14246
KALENIĆ,14212
KALENIĆI,31213
KALENIĆKI PRNJAVOR,35264
KALENOVAC,35203
KALETINAC,18242
KALIČINA,19350
KALIMANCE,17510
KALIMANIĆI,32300
KALINOVAC,14214
KALIPOLJE,36310
KALIŠTE,12311
KALNA,16213
KALNA,19353
KALOVO,17525
KALUDRA,18424
KALUDRA,35265
KALUĐERCE,16204
KALUĐERICA,11130
KALUĐEROVIĆI,31335
KALUĐEROVO,18330
KALUĐEROVO,26340
KALUĐERSKE BARE,31241
KALUĐERSKE BARE,31250
KAMBELEVCI,18330
KAMENA GORA,31306
KAMENARE,37254
KAMENDOL,11430
KAMENICA,14252
KAMENICA,15222
KAMENICA,15308
KAMENICA,16205
KAMENICA,18204
KAMENICA,18213
KAMENICA,18324
KAMENICA,31203
KAMENICA,32308
KAMENICA,34205
KAMENICA,36103
KAMENOVO,12300
KAMENJAČA,37243
KAMENJANI,36342
KAMEŠNICA,36312
KAMIJEVO,12253
KAMIK,18300
KANDALICA,19350
KANJEVINA,36310
KANJIŽA,24420
KAONA,12240
KAONA,15226
KAONA,32234
KAONIK,37256
KAPIDŽIJA,37201
KAPIT,16240
KARADAK,36353
KARADNIK,17520
KARAĐORĐEVAC,16000
KARAĐORĐEVO,21421
KARAĐORĐEVO,24308
KARAJUKIĆA BUNARI,36313
KARAMANICA,17546
KARAN,31204
KARANOVAC,37258
KARAULA,31307
KARAVUKOVO,25255
KARBULOVO,19306
KARE,18406
KARLOVČIĆ,22443
KAROŠEVINA,31303
KASIDOL,12227
KASIDOLI,31335
KASTRAT,18430
KAŠALJ,36300
KAŠEVAR,18420
KAŠICE,31303
KAŠICE,31306
KAŠTAVAR,16251
KATIĆI,32253
KATRGA,32210
KATUN,17501
KATUN,18225
KAVADAR,35260
KAVILO,24313
KAZNOVIĆE,36350
KELEBIJA,24104
KELEBIJA,24109
KESEROVINA,31241
KEVI,24352
KIJEVAC,17530
KIJEVAC,18330
KIJEVCI,36310
KIJEVO,34227
KIKINDA,23300
KIKOJEVAC,34205
KISAČ,21211
KISILJEVO,12220
KISILJEVO,12226
KLAČEVICA,35255
KLADNICA,36310
KLADOVO,19320
KLADUROVO,12304
KLADUŠNICA,19320
KLAJIĆ,16230
KLANICA,14222
KLAŠNIĆ,14222
KLAŠNJICE,17501
KLATIČEVO,32300
KLEK,23211
KLEKOVA,32253
KLENAK,22424
KLENIKE,17524
KLENOVAC,19313
KLENOVNIK,12208
KLENJE,12258
KLENJE,15357
KLENJE,18310
KLIČEVAC,12209
KLINCI,14104
KLINOVAC,17521
KLISURA,17535
KLISURA,18310
KLISURA,18417
KLISURICA,17545
KLISURICA,18405
KLOKA,34313
KLOKOČEVAC,19222
KLUPCI,15300
KLJAJIĆEVO,25221
KLJUČ,14242
KNEZ SELO,18204
KNEŽEVAC,34205
KNEŽEVAC,36311
KNEŽEVO,37225
KNEŽICA,12300
KNEŽICA,18415
KNIĆ,34205
KNIĆ,34240
KNIĆANIN,23265
KNJAŽEVAC,19350
KOBILJE,12313
KOBILJE,37000
KOBILJE,37220
KOBIŠNICA,19316
KOCELJEVA,15220
KOČANE,18410
KOČETIN,12374
KOČINE,37220
KOČINO SELO,35220
KOĆURA,17508
KOKIN BROD,31318
KOKOŠIĆE,36311
KOLARE,35242
KOLARI,11431
KOLOVRAT,31303
KOLUT,25274
KOMADINE,32255
KOMANICE,14242
KOMARANE,35260
KOMARANI,31320
KOMARICA,16210
KOMIRIĆ,14254
KOMORANE,37254
KONAK,23253
KONAREVO,36340
KONATICE,11506
KONČAREVO,35219
KONČIĆ,18403
KONČULJ,17520
KONDŽELJ,18424
KONIČE,36320
KONOPNICA,16210
KONJARNIK,18406
KONJEVIĆI,32103
KONJIC,14207
KONJINO,16232
KONJSKA REKA,31251
KONJUH,37254
KONJUŠA,14254
KONJUŠA,34243
KONJUVA,18426
KOPAJKOŠARA,18201
KOPANJANE,17508
KOPAONIK,36354
KOPITARCE,17514
KOPLJARE,34308
KOPRIVNA,31305
KOPRIVNICA,18212
KOPRIVNICA,18240
KOPRIVNICA,19223
KOPRIVNICA,36300
KOPRIVŠTICA,18300
KORAĆEVAC,16222
KORAĆICA,11400
KORAĆICA,11415
KORBEVAC,17545
KORBOVO,19329
KORBUL,17554
KORENITA,15302
KORENITA,15309
KORIĆANI,34113
KORITNIK,32254
KORLAĆE,36346
KORMAN,15213
KORMAN,18216
KORMAN,34224
KOSANČIĆ,16206
KOSATICA,31300
KOSJERIĆ (SELO),31260
KOSJERIĆ (VAROŠ),31260
KOSMAČA,18432
KOSMOVAC,18313
KOSOVICA,32255
KOSTADINOVAC,18253
KOSTAJNIK,15314
KOSTENICA,18405
KOSTOJEVIĆI,31254
KOSTOL,19320
KOSTOLAC,12208
KOSTOMLATICA,17510
KOSTROŠEVCI,17535
KOSTUR,18300
KOSURIĆE,36305
KOŠARNO,17520
KOŠEVI,37208
KOŠEVINE,31300
KOŠTUNIĆI,32308
KOTEŠICA,14201
KOTRAŽA,32235
KOTRAŽA,34323
KOTROMAN,31243
KOVAČEVA BARA,16220
KOVAČEVAC,11409
KOVAČEVAC,31304
KOVAČEVAC,35272
KOVAČEVO,36305
KOVAČI,36103
KOVAČI,36321
KOVAČI,36345
KOVAČICA,26210
KOVAČICE,14203
KOVANICA,35238
KOVANLUK,18252
KOVANLUK,36103
KOVILOVO,11213
KOVILOVO,19318
KOVILJ,21243
KOVILJE,32256
KOVIN,26220
KOVIOCI,37223
KOVIZLA,37226
KOZARE,16220
KOZARICA,15226
KOZELJ,14246
KOZJA,18310
KOZJAK,15308
KOZJAK,15341
KOZLIČIĆ,14201
KOZNICA,17514
KOZNICA,37238
KOZNIK,36312
KOŽELJ,19340
KOŽETIN,37230
KOŽINCE,18407
KOŽLJE,36306
KOŽUAR,14214
KRAGUJEVAC-AERODROM,34110
KRAGUJEVAC-AERODROM,34204
KRAGUJEVAC-AERODROM,34211
KRAGUJEVAC-CENTAR,34000
KRAGUJEVAC-CENTAR,34110
KRAGUJEVAC-CENTAR,34111
KRAGUJEVAC-CENTAR,34113
KRAGUJEVAC-CENTAR,34204
KRAGUJEVAC-PIVARA,34000
KRAGUJEVAC-PIVARA,34110
KRAGUJEVAC-PIVARA,34115
KRAGUJEVAC-PIVARA,34208
KRAGUJEVAC-PIVARA,34217
KRAJČINOVIĆI,31335
KRAJINOVIĆE,36315
KRAJIŠNICI,15300
KRAJIŠNIK,23231
KRAJKOVAC,18258
KRALJEVCI,22411
KRALJEVO,36000
KRALJEVO (ALEKSINAC),18220
KRASAVA,15312
KRASTAVČE,18242
KRATOVO,31337
KRAVIĆE,36350
KRAVLJE,18202
KRAVLJI DO,12311
KRČEDIN,22325
KRČMAR,14204
KRČMARE,18430
KRČMARE,18432
KRĆE,36310
KRĆEVAC,34310
KREMENICA,18310
KREMIĆE,36346
KREMNA,31242
KRENTA,19350
KREPOLJIN,12316
KREŽBINAC,35249
KRIVA FEJA,17543
KRIVA REKA,31312
KRIVA REKA,32312
KRIVA REKA,37227
KRIVAČA,12257
KRIVAČA,16230
KRIVAČA,32233
KRIVAJA,15233
KRIVAJA,18425
KRIVAJA,24341
KRIVAJA,36310
KRIVELJ,19219
KRIVI DEL,16213
KRIVI VIR,19375
KRNIĆ,15214
KRNULE,15225
KRNJA JELA,36313
KRNJAČA (PRIBOJ),31335
KRNJEŠEVCI,22314
KRNJEVO,11319
KRNJI GRAD,18403
KRPEJCE,16222
KRSTAC,32240
KRSTAC,36310
KRŠEVICA,17521
KRŠNA GLAVA,14213
KRTINSKA,11500
KRTOK,18435
KRUPAC,18307
KRUPAC,18314
KRUPAJA,12316
KRUPANJ,15314
KRUŠAR,35227
KRUŠCE,18251
KRUŠČICA,26340
KRUŠČICA,31233
KRUŠČIĆ,25225
KRUŠEDOL PRNJAVOR,22328
KRUŠEDOL SELO,22328
KRUŠEVA GLAVA,17507
KRUŠEVAC,37000
KRUŠEVICA,11566
KRUŠEVICA,16210
KRUŠEVICA,18409
KRUŠEVICA,36346
KRUŠEVO,31305
KRUŠEVO,36306
KRUŠJE,18213
KRVAVCI,31205
KRVAVICA,37257
KRVIJE,12300
KRŽAVA,15314
KRŽINCE,17510
KUCURA,21466
KUČAJNA,12240
KUČEVO,12240
KUČIN,31325
KUĆANE,36350
KUĆANI,31319
KUDREŠ,12223
KUJAVICA,15213
KUKAVICA,16210
KUKAVICA,17510
KUKIĆI,32224
KUKLJIN,37253
KUKUJEVCI,22224
KUKULOVCE,16000
KUKUROVIĆI,31335
KULA,25230
KULA (POŽAREVAC),12313
KULIČ,11300
KULINA,18214
KULINOVCI,32102
KULINOVCI,32104
KULPIN,21472
KUMANE,12226
KUMANE,23271
KUMANICA,32255
KUMANOVO,18304
KUMAREVO,16000
KUMAREVO,17542
KUNICE,14206
KUNOVICA,18206
KUNOVO,17510
KUPINIK,26368
KUPININCE,17501
KUPINOVAC,35211
KUPINOVO,18440
KUPINOVO,22419
KUPUSINA,11320
KUPUSINA,25262
KUPUZIŠTE,19323
KURBALIJA,17523
KURIĆI,36344
KURJAČE,12221
KURŠUMLIJA,18430
KURŠUMLISKA BANJA,18435
KUSA VRANA,18326
KUSADAK,11425
KUSIĆ,26349
KUSIĆE,12222
KUSOVAC,34243
KUŠIĆI,32258
KUŠILJEVO,35226
KUŠTICA,17524
KUŠTILJ,26336
KUTLEŠ,16253
KUTLOVAC,18426
KUTLOVO,18440
KUTLOVO,34205
KUZMIČEVO,36305
KUZMIN,22223
LABUKOVO,18201
LAĆARAK,22221
LAĆISLED,37234
LADOVICA,16210
LAĐEVCI,36204
LAJKOVAC (SELO),14224
LAJKOVAC (VAROŠ),14224
LALIĆ,25234
LALINAC,18201
LALINAC,18256
LALINCE,17507
LALINCI,14240
LALINOVAC,16230
LALINSKE POJATE,18203
LANDOL,11431
LANIŠTE,18314
LAPOTINCE,16205
LAPOVO (SELO),34220
LAPOVO (VAROŠICA),34220
LASOVO,19343
LATKOVAC,37230
LATKOVIĆ,14240
LATVICA,31236
LAUDONOVAC,26364
LAZAC,36202
LAZAREVAC,11550
LAZAREVAC,18425
LAZAREVAC,37246
LAZAREVO,23241
LAZAREVO SELO,18110
LAZARICA,37000
LAZNICA,12321
LEBANE,16230
LEBET,17514
LEBINA,35250
LECE,16248
LEČA,36300
LEDINCI,21207
LELIĆ,14205
LELIĆI,31204
LENOVAC,19343
LEOVIĆ,15324
LEPAJA,18252
LEPČINCE,17508
LEPENA,19369
LEPENAC,37224
LEPENICA,17512
LEPOJEVIĆ,35267
LEPOJEVIĆI,31322
LESENOVCI,37230
LESKOVA,36320
LESKOVA BARA,17530
LESKOVAC,16000
